Model_ID,N_features,Features,All_Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
251,4,"C6, r2, r2_acc, Polarizability","C6, r2, r2_acc, Polarizability, Scaffold_Factor",0.8079,0.7088,0.0991,0.0469,0.7597,-445.5,-420.01,0.3157,0.1819,"Polarizability, Scaffold_BX-6, Scaffold_Pyrimidine",343
381,5,"C6, r2, r2_acc, Polarizability, Polar_acc","C6, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8079,0.7088,0.0991,0.0469,0.7559,-443.5,-415.69,0.3157,0.1819,"Polarizability, Scaffold_BX-6, Scaffold_Pyrimidine",344
458,6,"Dipole_1, C6, r2, r2_acc, Polarizability, Polar_acc","Dipole_1, C6, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8145,0.7077,0.1068,0.0477,0.76,-444.0,-413.87,0.3254,0.1807,"C6, Polarizability, Scaffold_BX-6",345
212,4,"Dipole_1, C6, r2, Polarizability","Dipole_1, C6, r2, Polarizability, Scaffold_Factor",0.8145,0.7077,0.1068,0.0477,0.7676,-448.0,-422.51,0.3254,0.1807,"C6, Polarizability, Scaffold_BX-6",346
358,5,"Dipole_1, C6, r2, Polarizability, Polar_acc","Dipole_1, C6, r2, Polarizability, Polar_acc, Scaffold_Factor",0.8145,0.7077,0.1068,0.0477,0.7639,-446.0,-418.19,0.3254,0.1807,"C6, Polarizability, Scaffold_BX-6",347
356,5,"Dipole_1, C6, r2, r2_acc, Polarizability","Dipole_1, C6, r2, r2_acc, Polarizability, Scaffold_Factor",0.8145,0.7077,0.1068,0.0477,0.7639,-446.0,-418.19,0.3254,0.1807,"C6, Polarizability, Scaffold_BX-6",348
427,6,"Monopole, Q_0, C6, r2, r2_acc, Polarizability","Monopole, Q_0, C6, r2, r2_acc, Polarizability, Scaffold_Factor",0.8212,0.7073,0.1139,0.0472,0.7689,-446.83,-416.7,0.3185,0.1816,"Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",349
302,5,"Monopole, Q_0, C6, r2, Polarizability","Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor",0.8212,0.7073,0.1139,0.0472,0.7726,-448.83,-421.02,0.3185,0.1816,"Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",350
429,6,"Monopole, Q_0, C6, r2, Polarizability, Polar_acc","Monopole, Q_0, C6, r2, Polarizability, Polar_acc, Scaffold_Factor",0.8212,0.7073,0.1139,0.0472,0.7689,-446.83,-416.7,0.3185,0.1816,"Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",351
492,7,"Monopole, Q_0, C6, r2, r2_acc, Polarizability, Polar_acc","Monopole, Q_0, C6, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8212,0.7073,0.1139,0.0472,0.765,-444.83,-412.38,0.3185,0.1816,"Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",352
487,7,"Monopole, Q_0, Q_2, C6, r2, r2_acc, Polarizability","Monopole, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Scaffold_Factor",0.8223,0.7057,0.1166,0.0473,0.7664,-445.27,-412.82,0.3394,0.1788,"Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",353
489,7,"Monopole, Q_0, Q_2, C6, r2, Polarizability, Polar_acc","Monopole, Q_0, Q_2, C6, r2, Polarizability, Polar_acc, Scaffold_Factor",0.8223,0.7057,0.1166,0.0473,0.7664,-445.27,-412.82,0.3394,0.1788,"Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",354
509,8,"Monopole, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc","Monopole, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8223,0.7057,0.1166,0.0473,0.7624,-443.27,-408.51,0.3394,0.1788,"Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",355
418,6,"Monopole, Q_0, Q_2, C6, r2, Polarizability","Monopole, Q_0, Q_2, C6, r2, Polarizability, Scaffold_Factor",0.8223,0.7057,0.1166,0.0473,0.7702,-447.27,-417.14,0.3394,0.1788,"Monopole, Q_0, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",356
194,4,"Dipole_1, Q_0, C6, Polar_acc","Dipole_1, Q_0, C6, Polar_acc, Scaffold_Factor",0.8029,0.7048,0.0981,0.0464,0.757,-444.64,-419.15,0.3128,0.1823,Scaffold_BX-6,357
192,4,"Dipole_1, Q_0, C6, r2_acc","Dipole_1, Q_0, C6, r2_acc, Scaffold_Factor",0.8029,0.7048,0.0981,0.0464,0.757,-444.64,-419.15,0.3128,0.1823,Scaffold_BX-6,358
340,5,"Dipole_1, Q_0, C6, r2_acc, Polar_acc","Dipole_1, Q_0, C6, r2_acc, Polar_acc, Scaffold_Factor",0.8029,0.7048,0.0981,0.0464,0.753,-442.64,-414.83,0.3128,0.1823,Scaffold_BX-6,359
75,3,"Dipole_1, Q_0, C6","Dipole_1, Q_0, C6, Scaffold_Factor",0.8029,0.7048,0.0981,0.0464,0.7608,-446.64,-423.47,0.3128,0.1823,Scaffold_BX-6,360
370,5,"Q_0, Q_2, r2_acc, Polarizability, Polar_acc","Q_0, Q_2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.8001,0.7038,0.0963,0.047,0.7493,-441.5,-413.69,0.2174,0.1946,"Scaffold_Factor, Scaffold_BX-6",361
230,4,"Q_0, Q_2, Polarizability, Polar_acc","Q_0, Q_2, Polarizability, Polar_acc, Scaffold_Factor",0.8001,0.7038,0.0963,0.047,0.7532,-443.5,-418.01,0.2174,0.1946,"Scaffold_Factor, Scaffold_BX-6",362
228,4,"Q_0, Q_2, r2_acc, Polarizability","Q_0, Q_2, r2_acc, Polarizability, Scaffold_Factor",0.8001,0.7038,0.0963,0.047,0.7532,-443.5,-418.01,0.2174,0.1946,"Scaffold_Factor, Scaffold_BX-6",363
98,3,"Q_0, Q_2, Polarizability","Q_0, Q_2, Polarizability, Scaffold_Factor",0.8001,0.7038,0.0963,0.047,0.7571,-445.5,-422.32,0.2174,0.1946,"Scaffold_Factor, Scaffold_BX-6",364
198,4,"Dipole_1, Q_0, r2_acc, Polarizability","Dipole_1, Q_0, r2_acc, Polarizability, Scaffold_Factor",0.7996,0.7002,0.0994,0.0468,0.7528,-443.35,-417.86,0.308,0.183,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",365
200,4,"Dipole_1, Q_0, Polarizability, Polar_acc","Dipole_1, Q_0, Polarizability, Polar_acc, Scaffold_Factor",0.7996,0.7002,0.0994,0.0468,0.7528,-443.35,-417.86,0.308,0.183,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",366
345,5,"Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc","Dipole_1, Q_0, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.7996,0.7002,0.0994,0.0468,0.7488,-441.35,-413.54,0.308,0.183,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",367
78,3,"Dipole_1, Q_0, Polarizability","Dipole_1, Q_0, Polarizability, Scaffold_Factor",0.7996,0.7002,0.0994,0.0468,0.7566,-445.35,-422.18,0.308,0.183,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",368
103,3,"Q_0, C6, Polar_acc","Q_0, C6, Polar_acc, Scaffold_Factor",0.7946,0.6995,0.095,0.0471,0.7506,-443.54,-420.36,0.2955,0.1846,"C6, Scaffold_BX-6",369
235,4,"Q_0, C6, r2_acc, Polar_acc","Q_0, C6, r2_acc, Polar_acc, Scaffold_Factor",0.7946,0.6995,0.095,0.0471,0.7467,-441.54,-416.04,0.2955,0.1846,"C6, Scaffold_BX-6",370
101,3,"Q_0, C6, r2_acc","Q_0, C6, r2_acc, Scaffold_Factor",0.7946,0.6995,0.095,0.0471,0.7506,-443.54,-420.36,0.2955,0.1846,"C6, Scaffold_BX-6",371
26,2,"Q_0, C6","Q_0, C6, Scaffold_Factor",0.7946,0.6995,0.095,0.0471,0.7545,-445.54,-424.68,0.2955,0.1846,"C6, Scaffold_BX-6",372
3,1,Q_0,"Q_0, Scaffold_Factor",0.7922,0.6992,0.093,0.0471,0.7563,-446.93,-428.39,0.2931,0.1849,Scaffold_BX-6,373
28,2,"Q_0, r2_acc","Q_0, r2_acc, Scaffold_Factor",0.7922,0.6992,0.093,0.0471,0.7525,-444.93,-424.08,0.2931,0.1849,Scaffold_BX-6,374
30,2,"Q_0, Polar_acc","Q_0, Polar_acc, Scaffold_Factor",0.7922,0.6992,0.093,0.0471,0.7525,-444.93,-424.08,0.2931,0.1849,Scaffold_BX-6,375
108,3,"Q_0, r2_acc, Polar_acc","Q_0, r2_acc, Polar_acc, Scaffold_Factor",0.7922,0.6992,0.093,0.0471,0.7486,-442.93,-419.76,0.2931,0.1849,Scaffold_BX-6,376
29,2,"Q_0, Polarizability","Q_0, Polarizability, Scaffold_Factor",0.7941,0.6979,0.0962,0.0472,0.7539,-445.35,-424.49,0.2948,0.1847,"Polarizability, Scaffold_BX-6",377
107,3,"Q_0, r2_acc, Polarizability","Q_0, r2_acc, Polarizability, Scaffold_Factor",0.7941,0.6979,0.0962,0.0472,0.75,-443.35,-420.18,0.2948,0.1847,"Polarizability, Scaffold_BX-6",378
240,4,"Q_0, r2_acc, Polarizability, Polar_acc","Q_0, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.7941,0.6979,0.0962,0.0472,0.7461,-441.35,-415.86,0.2948,0.1847,"Polarizability, Scaffold_BX-6",379
109,3,"Q_0, Polarizability, Polar_acc","Q_0, Polarizability, Polar_acc, Scaffold_Factor",0.7941,0.6979,0.0962,0.0472,0.75,-443.35,-420.18,0.2948,0.1847,"Polarizability, Scaffold_BX-6",380
125,3,"C6, Polarizability, Polar_acc","C6, Polarizability, Polar_acc, Scaffold_Factor",0.7944,0.697,0.0974,0.0473,0.7522,-444.0,-420.82,0.3153,0.182,"Scaffold_Factor, Scaffold_BX-6",381
38,2,"C6, Polarizability","C6, Polarizability, Scaffold_Factor",0.7944,0.697,0.0974,0.0473,0.756,-446.0,-425.14,0.3153,0.182,"Scaffold_Factor, Scaffold_BX-6",382
254,4,"C6, r2_acc, Polarizability, Polar_acc","C6, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.7944,0.697,0.0974,0.0473,0.7482,-442.0,-416.51,0.3153,0.182,"Scaffold_Factor, Scaffold_BX-6",383
123,3,"C6, r2_acc, Polarizability","C6, r2_acc, Polarizability, Scaffold_Factor",0.7944,0.697,0.0974,0.0473,0.7522,-444.0,-420.82,0.3153,0.182,"Scaffold_Factor, Scaffold_BX-6",384
96,3,"Q_0, Q_2, r2","Q_0, Q_2, r2, Scaffold_Factor",0.7973,0.6965,0.1008,0.0475,0.7536,-444.43,-421.26,0.2288,0.1932,"Scaffold_Factor, Scaffold_BX-6",385
106,3,"Q_0, r2, Polar_acc","Q_0, r2, Polar_acc, Scaffold_Factor",0.7936,0.6965,0.0971,0.0473,0.7494,-443.17,-420.0,0.2942,0.1848,"r2, Scaffold_BX-6",386
368,5,"Q_0, Q_2, r2, r2_acc, Polar_acc","Q_0, Q_2, r2, r2_acc, Polar_acc, Scaffold_Factor",0.7973,0.6965,0.1008,0.0475,0.7457,-440.43,-412.62,0.2288,0.1932,"Scaffold_Factor, Scaffold_BX-6",387
104,3,"Q_0, r2, r2_acc","Q_0, r2, r2_acc, Scaffold_Factor",0.7936,0.6965,0.0971,0.0473,0.7494,-443.17,-420.0,0.2942,0.1848,"r2, Scaffold_BX-6",388
225,4,"Q_0, Q_2, r2, r2_acc","Q_0, Q_2, r2, r2_acc, Scaffold_Factor",0.7973,0.6965,0.1008,0.0475,0.7497,-442.43,-416.94,0.2288,0.1932,"Scaffold_Factor, Scaffold_BX-6",389
27,2,"Q_0, r2","Q_0, r2, Scaffold_Factor",0.7936,0.6965,0.0971,0.0473,0.7533,-445.17,-424.31,0.2942,0.1848,"r2, Scaffold_BX-6",390
238,4,"Q_0, r2, r2_acc, Polar_acc","Q_0, r2, r2_acc, Polar_acc, Scaffold_Factor",0.7936,0.6965,0.0971,0.0473,0.7455,-441.17,-415.68,0.2942,0.1848,"r2, Scaffold_BX-6",391
227,4,"Q_0, Q_2, r2, Polar_acc","Q_0, Q_2, r2, Polar_acc, Scaffold_Factor",0.7973,0.6965,0.1008,0.0475,0.7497,-442.43,-416.94,0.2288,0.1932,"Scaffold_Factor, Scaffold_BX-6",392
99,3,"Q_0, Q_2, Polar_acc","Q_0, Q_2, Polar_acc, Scaffold_Factor",0.7929,0.6959,0.0971,0.0474,0.7487,-442.95,-419.78,0.2951,0.1847,"Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",393
97,3,"Q_0, Q_2, r2_acc","Q_0, Q_2, r2_acc, Scaffold_Factor",0.7929,0.6959,0.0971,0.0474,0.7487,-442.95,-419.78,0.2951,0.1847,"Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",394
229,4,"Q_0, Q_2, r2_acc, Polar_acc","Q_0, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.7929,0.6959,0.0971,0.0474,0.7447,-440.95,-415.46,0.2951,0.1847,"Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",395
25,2,"Q_0, Q_2","Q_0, Q_2, Scaffold_Factor",0.7929,0.6959,0.0971,0.0474,0.7526,-444.95,-424.09,0.2951,0.1847,"Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",396
330,5,"Dipole_1, Q_0, Q_2, r2, r2_acc","Dipole_1, Q_0, Q_2, r2, r2_acc, Scaffold_Factor",0.8019,0.6953,0.1066,0.0475,0.7514,-442.13,-414.32,0.2117,0.1953,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",397
187,4,"Dipole_1, Q_0, Q_2, r2","Dipole_1, Q_0, Q_2, r2, Scaffold_Factor",0.8019,0.6953,0.1066,0.0475,0.7553,-444.13,-418.64,0.2117,0.1953,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",398
332,5,"Dipole_1, Q_0, Q_2, r2, Polar_acc","Dipole_1, Q_0, Q_2, r2, Polar_acc, Scaffold_Factor",0.8019,0.6953,0.1066,0.0475,0.7514,-442.13,-414.32,0.2117,0.1953,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",399
445,6,"Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc","Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc, Scaffold_Factor",0.8019,0.6953,0.1066,0.0475,0.7473,-440.13,-410.01,0.2117,0.1953,"Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",400
343,5,"Dipole_1, Q_0, r2, r2_acc, Polar_acc","Dipole_1, Q_0, r2, r2_acc, Polar_acc, Scaffold_Factor",0.7956,0.6941,0.1015,0.0473,0.7437,-439.87,-412.06,0.301,0.1839,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",401
164,4,"Monopole, Q_0, r2_acc, Polar_acc","Monopole, Q_0, r2_acc, Polar_acc, Scaffold_Factor",0.7929,0.6941,0.0988,0.0474,0.7447,-440.95,-415.46,0.2933,0.1849,"Monopole, Scaffold_BX-6",402
197,4,"Dipole_1, Q_0, r2, Polar_acc","Dipole_1, Q_0, r2, Polar_acc, Scaffold_Factor",0.7956,0.6941,0.1015,0.0473,0.7478,-441.87,-416.38,0.301,0.1839,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",403
56,3,"Monopole, Q_0, r2_acc","Monopole, Q_0, r2_acc, Scaffold_Factor",0.7929,0.6941,0.0988,0.0474,0.7487,-442.95,-419.78,0.2933,0.1849,"Monopole, Scaffold_BX-6",404
11,2,"Monopole, Q_0","Monopole, Q_0, Scaffold_Factor",0.7929,0.6941,0.0988,0.0474,0.7526,-444.95,-424.1,0.2933,0.1849,"Monopole, Scaffold_BX-6",405
76,3,"Dipole_1, Q_0, r2","Dipole_1, Q_0, r2, Scaffold_Factor",0.7956,0.6941,0.1015,0.0473,0.7518,-443.87,-420.69,0.301,0.1839,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",406
58,3,"Monopole, Q_0, Polar_acc","Monopole, Q_0, Polar_acc, Scaffold_Factor",0.7929,0.6941,0.0988,0.0474,0.7487,-442.95,-419.78,0.2933,0.1849,"Monopole, Scaffold_BX-6",407
195,4,"Dipole_1, Q_0, r2, r2_acc","Dipole_1, Q_0, r2, r2_acc, Scaffold_Factor",0.7956,0.6941,0.1015,0.0473,0.7478,-441.87,-416.38,0.301,0.1839,"Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6",408
18,2,"Dipole_1, Q_0","Dipole_1, Q_0, Scaffold_Factor",0.7931,0.6932,0.1,0.0475,0.7527,-444.98,-424.12,0.293,0.1849,"Dipole_1, Scaffold_Factor, Scaffold_BX-6",409
79,3,"Dipole_1, Q_0, Polar_acc","Dipole_1, Q_0, Polar_acc, Scaffold_Factor",0.7931,0.6932,0.1,0.0475,0.7488,-442.98,-419.8,0.293,0.1849,"Dipole_1, Scaffold_Factor, Scaffold_BX-6",410
46,3,"Monopole, Dipole_1, Q_0","Monopole, Dipole_1, Q_0, Scaffold_Factor",0.7932,0.6932,0.1,0.0475,0.7489,-443.0,-419.82,0.2923,0.185,"Monopole, Dipole_1, Scaffold_BX-6",411
269,5,"Monopole, Dipole_1, Q_0, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, r2_acc, Polar_acc, Scaffold_Factor",0.7932,0.6932,0.1,0.0475,0.7408,-439.0,-411.19,0.2923,0.185,"Monopole, Dipole_1, Scaffold_BX-6",412
135,4,"Monopole, Dipole_1, Q_0, Polar_acc","Monopole, Dipole_1, Q_0, Polar_acc, Scaffold_Factor",0.7932,0.6932,0.1,0.0475,0.7449,-441.0,-415.51,0.2923,0.185,"Monopole, Dipole_1, Scaffold_BX-6",413
133,4,"Monopole, Dipole_1, Q_0, r2_acc","Monopole, Dipole_1, Q_0, r2_acc, Scaffold_Factor",0.7932,0.6932,0.1,0.0475,0.7449,-441.0,-415.51,0.2923,0.185,"Monopole, Dipole_1, Scaffold_BX-6",414
77,3,"Dipole_1, Q_0, r2_acc","Dipole_1, Q_0, r2_acc, Scaffold_Factor",0.7931,0.6932,0.1,0.0475,0.7488,-442.98,-419.8,0.293,0.1849,"Dipole_1, Scaffold_Factor, Scaffold_BX-6",415
199,4,"Dipole_1, Q_0, r2_acc, Polar_acc","Dipole_1, Q_0, r2_acc, Polar_acc, Scaffold_Factor",0.7931,0.6932,0.1,0.0475,0.7448,-440.98,-415.49,0.293,0.1849,"Dipole_1, Scaffold_Factor, Scaffold_BX-6",416
190,4,"Dipole_1, Q_0, Q_2, Polar_acc","Dipole_1, Q_0, Q_2, Polar_acc, Scaffold_Factor",0.7933,0.6891,0.1042,0.0477,0.7448,-440.99,-415.5,0.2892,0.1854,"Dipole_1, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",417
74,3,"Dipole_1, Q_0, Q_2","Dipole_1, Q_0, Q_2, Scaffold_Factor",0.7933,0.6891,0.1042,0.0477,0.7488,-442.99,-419.82,0.2892,0.1854,"Dipole_1, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",418
188,4,"Dipole_1, Q_0, Q_2, r2_acc","Dipole_1, Q_0, Q_2, r2_acc, Scaffold_Factor",0.7933,0.6891,0.1042,0.0477,0.7448,-440.99,-415.5,0.2892,0.1854,"Dipole_1, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",419
334,5,"Dipole_1, Q_0, Q_2, r2_acc, Polar_acc","Dipole_1, Q_0, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.7933,0.6891,0.1042,0.0477,0.7407,-438.99,-411.18,0.2892,0.1854,"Dipole_1, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Pyrimidine",420
359,5,"Dipole_1, C6, r2_acc, Polarizability, Polar_acc","Dipole_1, C6, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.7954,0.689,0.1064,0.048,0.7446,-440.13,-412.32,0.3172,0.1818,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",421
216,4,"Dipole_1, C6, Polarizability, Polar_acc","Dipole_1, C6, Polarizability, Polar_acc, Scaffold_Factor",0.7954,0.689,0.1064,0.048,0.7487,-442.13,-416.64,0.3172,0.1818,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",422
87,3,"Dipole_1, C6, Polarizability","Dipole_1, C6, Polarizability, Scaffold_Factor",0.7954,0.689,0.1064,0.048,0.7526,-444.13,-420.96,0.3172,0.1818,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",423
214,4,"Dipole_1, C6, r2_acc, Polarizability","Dipole_1, C6, r2_acc, Polarizability, Scaffold_Factor",0.7954,0.689,0.1064,0.048,0.7487,-442.13,-416.64,0.3172,0.1818,"Dipole_1, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Pyrimidine",424
47,3,"Monopole, Dipole_1, Q_2","Monopole, Dipole_1, Q_2, Scaffold_Factor",0.7895,0.6826,0.1069,0.0481,0.7445,-441.7,-418.53,0.3266,0.1805,"Dipole_1, Scaffold_BX-6",425
138,4,"Monopole, Dipole_1, Q_2, r2_acc","Monopole, Dipole_1, Q_2, r2_acc, Scaffold_Factor",0.7895,0.6826,0.1069,0.0481,0.7404,-439.7,-414.21,0.3266,0.1805,"Dipole_1, Scaffold_BX-6",426
279,5,"Monopole, Dipole_1, Q_2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.7895,0.6826,0.1069,0.0481,0.7362,-437.7,-409.89,0.3266,0.1805,"Dipole_1, Scaffold_BX-6",427
140,4,"Monopole, Dipole_1, Q_2, Polar_acc","Monopole, Dipole_1, Q_2, Polar_acc, Scaffold_Factor",0.7895,0.6826,0.1069,0.0481,0.7404,-439.7,-414.21,0.3266,0.1805,"Dipole_1, Scaffold_BX-6",428
174,4,"Monopole, Q_2, r2_acc, Polar_acc","Monopole, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.7885,0.6824,0.1061,0.0481,0.7394,-439.41,-413.92,0.3283,0.1803,Scaffold_BX-6,429
12,2,"Monopole, Q_2","Monopole, Q_2, Scaffold_Factor",0.7885,0.6824,0.1061,0.0481,0.7474,-443.41,-422.55,0.3283,0.1803,Scaffold_BX-6,430
63,3,"Monopole, Q_2, Polar_acc","Monopole, Q_2, Polar_acc, Scaffold_Factor",0.7885,0.6824,0.1061,0.0481,0.7435,-441.41,-418.23,0.3283,0.1803,Scaffold_BX-6,431
61,3,"Monopole, Q_2, r2_acc","Monopole, Q_2, r2_acc, Scaffold_Factor",0.7885,0.6824,0.1061,0.0481,0.7435,-441.41,-418.23,0.3283,0.1803,Scaffold_BX-6,432
155,4,"Monopole, Q_0, Q_2, Polar_acc","Monopole, Q_0, Q_2, Polar_acc, Scaffold_Factor",0.7936,0.6815,0.1121,0.0482,0.7447,-440.96,-415.46,0.2919,0.1851,"Monopole, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",433
53,3,"Monopole, Q_0, Q_2","Monopole, Q_0, Q_2, Scaffold_Factor",0.7936,0.6815,0.1121,0.0482,0.7487,-442.96,-419.78,0.2919,0.1851,"Monopole, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",434
153,4,"Monopole, Q_0, Q_2, r2_acc","Monopole, Q_0, Q_2, r2_acc, Scaffold_Factor",0.7936,0.6815,0.1121,0.0482,0.7447,-440.96,-415.46,0.2919,0.1851,"Monopole, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",435
299,5,"Monopole, Q_0, Q_2, r2_acc, Polar_acc","Monopole, Q_0, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.7936,0.6815,0.1121,0.0482,0.7406,-438.96,-411.15,0.2919,0.1851,"Monopole, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",436
258,5,"Monopole, Dipole_1, Q_0, Q_2, r2_acc","Monopole, Dipole_1, Q_0, Q_2, r2_acc, Scaffold_Factor",0.7939,0.6805,0.1133,0.0483,0.7408,-439.0,-411.19,0.2928,0.185,"Monopole, Dipole_1, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",437
130,4,"Monopole, Dipole_1, Q_0, Q_2","Monopole, Dipole_1, Q_0, Q_2, Scaffold_Factor",0.7939,0.6805,0.1133,0.0483,0.7449,-441.0,-415.51,0.2928,0.185,"Monopole, Dipole_1, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",438
390,6,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polar_acc, Scaffold_Factor",0.7939,0.6805,0.1133,0.0483,0.7365,-437.0,-406.87,0.2928,0.185,"Monopole, Dipole_1, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",439
260,5,"Monopole, Dipole_1, Q_0, Q_2, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, Polar_acc, Scaffold_Factor",0.7939,0.6805,0.1133,0.0483,0.7408,-439.0,-411.19,0.2928,0.185,"Monopole, Dipole_1, Q_2, Scaffold_Factor, Scaffold_BX-6, Scaffold_Benzene, Scaffold_Pyrimidine",440
116,3,"Q_2, r2, Polar_acc","Q_2, r2, Polar_acc, Scaffold_Factor",0.7765,0.6522,0.1244,0.0504,0.7288,-437.24,-414.07,0.3259,0.1806,Scaffold_BX-6,441
248,4,"Q_2, r2, r2_acc, Polar_acc","Q_2, r2, r2_acc, Polar_acc, Scaffold_Factor",0.7765,0.6522,0.1244,0.0504,0.7245,-435.24,-409.75,0.3259,0.1806,Scaffold_BX-6,442
114,3,"Q_2, r2, r2_acc","Q_2, r2, r2_acc, Scaffold_Factor",0.7765,0.6522,0.1244,0.0504,0.7288,-437.24,-414.07,0.3259,0.1806,Scaffold_BX-6,443
32,2,"Q_2, r2","Q_2, r2, Scaffold_Factor",0.7765,0.6522,0.1244,0.0504,0.733,-439.24,-418.39,0.3259,0.1806,Scaffold_BX-6,444
