Model_ID,N_features,Features,All_Features,Train_R2_CV,Val_R2_CV,Gap,CV_RMSE,Adj_R2,AIC,BIC,Test_R2,Test_RMSE,Unstable,Rank
475,7,"Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6734,-0.5297,1.203,0.8414,0.4471,-65.97,-35.53,0.3377,0.4438,"Monopole, Dipole_1, Q_0, Q_2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",478
259,5,"Monopole, Dipole_1, Q_0, Q_2, Polarizability","Monopole, Dipole_1, Q_0, Q_2, Polarizability, Scaffold_Factor",0.6734,-0.5297,1.203,0.8414,0.4684,-69.97,-43.88,0.3377,0.4438,"Monopole, Dipole_1, Q_0, Q_2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",479
440,6,"Dipole_1, Q_0, Q_2, C6, r2, Polar_acc","Dipole_1, Q_0, Q_2, C6, r2, Polar_acc, Scaffold_Factor",0.6838,-0.5374,1.2212,0.8573,0.4706,-69.51,-41.24,0.4175,0.4163,"Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",480
438,6,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc","Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Scaffold_Factor",0.6838,-0.5374,1.2212,0.8573,0.4706,-69.51,-41.24,0.4175,0.4163,"Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",481
326,5,"Dipole_1, Q_0, Q_2, C6, r2","Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor",0.6838,-0.5374,1.2212,0.8573,0.4808,-71.51,-45.42,0.4175,0.4163,"Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",482
495,7,"Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polar_acc","Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6838,-0.5374,1.2212,0.8573,0.46,-67.51,-37.07,0.4175,0.4163,"Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",483
469,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability","Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability, Scaffold_Factor",0.7118,-0.5545,1.2663,0.8587,0.5007,-72.6,-42.16,0.7529,0.2711,"Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",484
471,7,"Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability, Polar_acc, Scaffold_Factor",0.7118,-0.5545,1.2663,0.8587,0.5007,-72.6,-42.16,0.7529,0.2711,"Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",485
505,8,"Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, C6, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.7118,-0.5545,1.2663,0.8587,0.4905,-70.6,-37.99,0.7529,0.2711,"Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",486
384,6,"Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability","Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability, Scaffold_Factor",0.7118,-0.5545,1.2663,0.8587,0.5105,-74.6,-46.34,0.7529,0.2711,"Monopole, Dipole_1, Q_0, Q_2, C6, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",487
388,6,"Monopole, Dipole_1, Q_0, Q_2, r2, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, r2, Polar_acc, Scaffold_Factor",0.6748,-0.5557,1.2304,0.8436,0.4578,-67.96,-39.69,0.3389,0.4434,"Monopole, Dipole_1, Q_0, Q_2, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",488
257,5,"Monopole, Dipole_1, Q_0, Q_2, r2","Monopole, Dipole_1, Q_0, Q_2, r2, Scaffold_Factor",0.6748,-0.5557,1.2304,0.8436,0.4682,-69.96,-43.86,0.3389,0.4434,"Monopole, Dipole_1, Q_0, Q_2, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",489
386,6,"Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc","Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc, Scaffold_Factor",0.6748,-0.5557,1.2304,0.8436,0.4578,-67.96,-39.69,0.3389,0.4434,"Monopole, Dipole_1, Q_0, Q_2, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",490
473,7,"Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6748,-0.5557,1.2304,0.8436,0.447,-65.96,-35.51,0.3389,0.4434,"Monopole, Dipole_1, Q_0, Q_2, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",491
504,8,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Polar_acc, Scaffold_Factor",0.7202,-0.6009,1.3211,0.8611,0.4986,-71.64,-39.03,0.7407,0.2777,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",492
502,8,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability","Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Scaffold_Factor",0.7202,-0.6009,1.3211,0.8611,0.4986,-71.64,-39.03,0.7407,0.2777,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",493
467,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polarizability","Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Scaffold_Factor",0.7202,-0.6009,1.3211,0.8611,0.5086,-73.64,-43.2,0.7407,0.2777,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",494
511,9,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.7202,-0.6009,1.3211,0.8611,0.4882,-69.64,-34.85,0.7407,0.2777,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",495
410,6,"Monopole, Dipole_1, Q_2, r2, Polarizability, Polar_acc","Monopole, Dipole_1, Q_2, r2, Polarizability, Polar_acc, Scaffold_Factor",0.676,-0.634,1.3099,0.8679,0.4574,-67.91,-39.64,0.337,0.4441,"Monopole, Dipole_1, Q_2, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",496
485,7,"Monopole, Dipole_1, Q_2, r2, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_2, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.676,-0.634,1.3099,0.8679,0.4466,-65.91,-35.47,0.337,0.4441,"Monopole, Dipole_1, Q_2, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",497
276,5,"Monopole, Dipole_1, Q_2, r2, Polarizability","Monopole, Dipole_1, Q_2, r2, Polarizability, Scaffold_Factor",0.676,-0.634,1.3099,0.8679,0.4679,-69.91,-43.82,0.337,0.4441,"Monopole, Dipole_1, Q_2, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",498
408,6,"Monopole, Dipole_1, Q_2, r2, r2_acc, Polarizability","Monopole, Dipole_1, Q_2, r2, r2_acc, Polarizability, Scaffold_Factor",0.676,-0.634,1.3099,0.8679,0.4574,-67.91,-39.64,0.337,0.4441,"Monopole, Dipole_1, Q_2, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",499
482,7,"Monopole, Dipole_1, Q_2, C6, r2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_2, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.6901,-0.6385,1.3286,0.8757,0.4648,-68.09,-37.65,0.6132,0.3392,"Monopole, Dipole_1, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",500
404,6,"Monopole, Dipole_1, Q_2, C6, r2, Polar_acc","Monopole, Dipole_1, Q_2, C6, r2, Polar_acc, Scaffold_Factor",0.6901,-0.6385,1.3286,0.8757,0.4753,-70.09,-41.82,0.6132,0.3392,"Monopole, Dipole_1, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",501
271,5,"Monopole, Dipole_1, Q_2, C6, r2","Monopole, Dipole_1, Q_2, C6, r2, Scaffold_Factor",0.6901,-0.6385,1.3286,0.8757,0.4854,-72.09,-46.0,0.6132,0.3392,"Monopole, Dipole_1, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",502
402,6,"Monopole, Dipole_1, Q_2, C6, r2, r2_acc","Monopole, Dipole_1, Q_2, C6, r2, r2_acc, Scaffold_Factor",0.6901,-0.6385,1.3286,0.8757,0.4753,-70.09,-41.82,0.6132,0.3392,"Monopole, Dipole_1, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",503
506,8,"Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability, Polar_acc, Scaffold_Factor",0.6776,-0.7651,1.4427,0.909,0.4358,-63.97,-31.36,0.3376,0.4439,"Monopole, Dipole_1, Q_0, Q_2, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",504
387,6,"Monopole, Dipole_1, Q_0, Q_2, r2, Polarizability","Monopole, Dipole_1, Q_0, Q_2, r2, Polarizability, Scaffold_Factor",0.6776,-0.7651,1.4427,0.909,0.458,-67.97,-39.71,0.3376,0.4439,"Monopole, Dipole_1, Q_0, Q_2, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",505
474,7,"Monopole, Dipole_1, Q_0, Q_2, r2, Polarizability, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, r2, Polarizability, Polar_acc, Scaffold_Factor",0.6776,-0.7651,1.4427,0.909,0.4471,-65.97,-35.53,0.3376,0.4439,"Monopole, Dipole_1, Q_0, Q_2, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",506
472,7,"Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability","Monopole, Dipole_1, Q_0, Q_2, r2, r2_acc, Polarizability, Scaffold_Factor",0.6776,-0.7651,1.4427,0.909,0.4471,-65.97,-35.53,0.3376,0.4439,"Monopole, Dipole_1, Q_0, Q_2, r2, Polarizability, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",507
466,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc","Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Scaffold_Factor",0.7009,-0.7918,1.4928,0.9206,0.4794,-69.88,-39.44,0.7127,0.2923,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",508
468,7,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, C6, r2, Polar_acc, Scaffold_Factor",0.7009,-0.7918,1.4928,0.9206,0.4794,-69.88,-39.44,0.7127,0.2923,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",509
382,6,"Monopole, Dipole_1, Q_0, Q_2, C6, r2","Monopole, Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor",0.7009,-0.7918,1.4928,0.9206,0.4896,-71.88,-43.61,0.7127,0.2923,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",510
503,8,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polar_acc","Monopole, Dipole_1, Q_0, Q_2, C6, r2, r2_acc, Polar_acc, Scaffold_Factor",0.7009,-0.7918,1.4928,0.9206,0.4687,-67.88,-35.26,0.7127,0.2923,"Monopole, Dipole_1, Q_0, Q_2, C6, r2, Scaffold_Factor, Scaffold_BX-6, Scaffold_BZ-5, Scaffold_BZ-6, Scaffold_Benzene, Scaffold_Pyrimidine",511
